,Similarity,EmojiSequence
0,0.9147816,😭😭😭
1,0.9086287,😭😭
2,0.88779837,🥺😭
3,0.880961,🥺🥺🥺
4,0.83881176,🥺🥺
5,0.8358253,🥺🥺🥺🥺
6,0.8199464,🥲🥲
7,0.74775547,😭🙏
