,Similarity,EmojiSequence
0,0.8821924,👏👏👏👏
1,0.85959226,👏🏻👏🏻👏🏻
2,0.858783,👏🏼👏🏼
3,0.8578279,👏🏻👏🏻👏🏻👏🏻
4,0.8556684,👏🏼👏🏼👏🏼
5,0.8519434,👏🏻👏🏻
6,0.8475291,👏🏽👏🏽👏🏽
7,0.8469969,👏👏👏👏👏
8,0.8399056,👏🏽👏🏽
9,0.838858,👏👏👏👏👏👏
10,0.8388082,👏👏
11,0.78674054,👏👏👏
12,0.76407933,🎉🎉
13,0.7214307,🥳🥳🥳🥳
14,0.7102977,🎉🎉🎉
15,0.7043757,🥳🥳🥳
16,0.70052195,💪💪
17,0.6968833,🥳🥳
18,0.6957712,💪💪💪
