,Similarity,EmojiSequence
0,0.92908645,🤣🤣🤣🤣
1,0.9251675,🤣🤣🤣🤣🤣🤣
2,0.91534257,🤣🤣🤣🤣🤣
3,0.89977074,🤣🤣🤣🤣🤣🤣🤣
4,0.8982756,🤣🤣🤣🤣🤣🤣🤣🤣
5,0.89014775,🤣🤣🤣🤣🤣🤣🤣🤣🤣
6,0.88585293,😂😂😂😂😂😂
