,Similarity,EmojiSequence
0,0.9428238,😭😭😭😭😭😭
1,0.9386482,😭😭😭😭
2,0.93115675,😭😭😭😭😭😭😭😭
3,0.9252247,😭😭😭😭😭
4,0.9214412,😭😭😭😭😭😭😭
