,Similarity,EmojiSequence
109,0.7503483,😡🤬
110,0.7478203,👀😂
111,0.74545455,🤧🤧🤧
112,0.74507606,😳😳😳😳
113,0.7430577,😐😐
114,0.7413373,🥺🤧
115,0.7413298,😪😪
116,0.74044824,🤡🤡🤡🤡
117,0.7386161,😭🤧
118,0.7381079,🥲🥲🥲
119,0.73619497,😐😐😐
120,0.7357342,😔💔
121,0.73468995,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
122,0.7344154,🤯🤯
123,0.7334969,😭🔥
124,0.7330018,🥲😂
125,0.7320566,😂💀
126,0.72963977,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
127,0.7291355,😱😱😱😱
128,0.7287502,😡😡😡😡😡
129,0.72430396,🤢🤮
130,0.7239232,👀👀👀👀
131,0.72370327,💔😭
132,0.7209172,🤯🤯🤯
133,0.7189116,😢😢😢
134,0.7173902,🙄🙄🙄
135,0.71107733,😬😬😬
136,0.7093733,🤬🤬
137,0.70887476,😡😡
138,0.70801747,🙄🙄
139,0.7065614,😭👍🏻
140,0.70189637,🤬🤬🤬🤬
141,0.70030844,🤮🤮
142,0.70024073,😡😡😡😡
143,0.69599843,🥲💔
144,0.691166,😥😥
145,0.69099706,😕😕
146,0.69003356,🤔🤔🤔🤔
147,0.688749,🤪🤪🤪
148,0.6842438,😢😢
149,0.6824821,😳😳😳
150,0.68179494,😭👍
151,0.6814933,😔😂
152,0.67694956,😱😱
153,0.67553663,💩💩💩
154,0.67439234,🥺💔
155,0.6697382,😳😳
156,0.669551,🤮🤮🤮🤮
157,0.6685593,😭🙏🏻
158,0.6677342,🤡🤡🤡
159,0.66276747,🤡🤡
160,0.65739465,😡😡😡
161,0.65682775,🙂🙂
162,0.6539085,😐😂
163,0.65004516,👀👀👀
164,0.6390053,🤮🤮🤮
165,0.6333446,🤬🤬🤬
166,0.63219625,😭🙏
167,0.62642723,📈📈📈
168,0.6248753,😱😱😱
169,0.61094964,👀👀
170,0.6099192,🙂💔
171,0.59079957,🚩🚩🚩🚩
172,0.57650447,👉👈
173,0.52616715,🚩🚩🚩
