,Similarity,EmojiSequence
0,0.9315579,🤣🤣🤣
1,0.87298375,😂🤣😂🤣
2,0.86495876,🤣😂🤣
3,0.85762644,🤣😂🤣😂
4,0.841306,🤣😅
5,0.8356915,😂🤣
6,0.8349011,🤣😂
7,0.82132757,😂🤣😂
8,0.8145177,😜😜😜
9,0.80600476,🙈🙈🙈
10,0.7987406,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
11,0.72595024,🤭🤭🤭
