,Similarity,EmojiSequence
0,0.9343767,👏👏
1,0.92401046,👏👏👏👏
2,0.90304255,👏🏻👏🏻
3,0.90284276,👏👏👏
4,0.90044296,👏🏻👏🏻👏🏻
