,Similarity,EmojiSequence
0,0.92596084,😭😭😭
1,0.9175713,😭😭
2,0.8987286,😭😭😭😭😭😭😭
3,0.8942226,😭😭😭😭
4,0.8919799,😭😭😭😭😭😭
5,0.8873199,😭😭😭😭😭😭😭😭
6,0.87516433,😭😭😭😭😭
7,0.86296105,🥺😭
8,0.86163664,😭😭😭😭😭😭😭😭😭😭
9,0.858679,😭😭😭😭😭😭😭😭😭😭😭
10,0.85123086,😭😭😭😭😭😭😭😭😭
11,0.8181465,😭🥺
12,0.7787549,💔💔💔
13,0.7737781,🥺🥺🥺
14,0.7721847,😭💔
15,0.74185586,🥲🥲
16,0.70869315,🥺🥺
17,0.70577025,💔💔
