,Similarity,EmojiSequence
0,0.8821616,🔥🔥🔥🔥
1,0.86308765,🔥🔥🔥
2,0.8437041,🔥🔥
3,0.84072745,🔥🔥🔥🔥🔥🔥
4,0.8371854,🔥🔥🔥🔥🔥
5,0.8212857,🔥
6,0.716442,💥💥💥
7,0.57728827,💥
8,0.48316118,👑
