,Similarity,EmojiSequence
0,0.89890105,😅
1,0.8840064,🤣
2,0.8534879,😁
3,0.8303578,🤭
4,0.81478345,😆
5,0.8119037,🤣👍
6,0.7695068,😆😆😆
7,0.7556856,😄
8,0.7475911,😆😆
9,0.7385611,😝
10,0.7327507,😅👍
11,0.72619736,🙊
12,0.69267416,😏
13,0.68633115,🤪
14,0.6630945,😀
15,0.6620267,🥶🥶🥶
16,0.6533699,😗
17,0.64262426,😨
18,0.61784524,😮
