,Similarity,EmojiSequence
0,0.87323606,🤍
1,0.8148897,🤍🤍
2,0.7957691,💗💗
3,0.77980435,🤎
4,0.77044463,💙
5,0.7516536,💙💙
6,0.7208592,💜
7,0.7187581,💛
8,0.69245493,🖤
9,0.6883075,💗
10,0.6771517,💘
11,0.6170958,🧡
