,Similarity,EmojiSequence
0,0.830392,🍟
1,0.8180739,🥩
2,0.81104076,🍔
3,0.80376947,🍕
4,0.78035057,🤤
5,0.7785425,🍣
6,0.7779009,👅
7,0.7624526,🤤🤤
8,0.7582657,😋😋
9,0.75802433,😋
10,0.74901295,🍺
11,0.74647784,🍫
12,0.7341087,😋😋😋
13,0.71690536,🍲
14,0.7067176,🍻
15,0.68848705,🍷
16,0.6688022,😌
17,0.44747096,😇
18,0.29516023,☝
