,Similarity,EmojiSequence
0,0.91067916,🎉🎊
1,0.8973863,🎉🎉
2,0.8963479,🎉🥳
3,0.89184105,🥳🎉
4,0.88271636,🎉🎉🎉
5,0.8783115,🎉🎂
6,0.8720114,🎊
7,0.8565356,🎉
8,0.85480565,🎂🎉
9,0.8499211,🥳🥳🥳
10,0.83457994,🎊🎉
11,0.8256288,🥳
12,0.8254019,🥳🥳
13,0.8196106,🎂
14,0.8062024,🍾
15,0.80292404,🥳🥳🥳🥳
16,0.7684159,🥂
17,0.7131346,🎈
18,0.7002964,㊗
19,0.5226022,🎁
