,Similarity,EmojiSequence
0,0.85200393,🔥🔥🔥🔥
1,0.8107081,🔥🔥🔥🔥🔥🔥
2,0.80630004,🔥🔥
3,0.803982,🔥🔥🔥🔥🔥
4,0.8008536,🔥🔥🔥
5,0.7764622,🔥
6,0.7583893,🚀🚀
7,0.74855906,💥💥
8,0.7146709,💥💥💥
9,0.7146654,🚀🚀🚀
10,0.5901076,🚀
11,0.5770434,💥
12,0.5697104,🔝
13,0.48098138,👑
