,Similarity,EmojiSequence
0,0.8710498,💕
1,0.7217895,💖
2,0.7174405,💓
3,0.6967872,⚛
4,0.6878638,💞
5,0.64290166,🙀
6,0.6188388,❣
7,0.594977,🧰
