,Similarity,EmojiSequence
0,0.87904274,🤍
1,0.79907393,🤍🤍
2,0.79606926,💙
3,0.78981066,🤎
4,0.7493856,💜
5,0.7287598,💛
6,0.72226995,🖤
7,0.66436446,💗
8,0.63635755,🧡
